dates,Interconnected Matrix,total_10.00 clays,total
07-Dec-1951,0.0018765632100463038,-0.0801518551240099,-0.0782752919139636
08-Dec-1951,0.001968226604238202,-0.08005789845711653,-0.07808967185287832
09-Dec-1951,0.002059170832891074,-0.07996228792483774,-0.07790311709194667
10-Dec-1951,0.002149368251746731,-0.07986508856497307,-0.07771572031322634
11-Dec-1951,0.0022387914341820813,-0.07976636464416123,-0.07752757320997915
12-Dec-1951,0.002327413179258037,-0.07966617977348388,-0.07733876659422584
13-Dec-1951,0.0024152065198574206,-0.07956459714015396,-0.07714939062029653
14-Dec-1951,0.0025021447305988006,-0.07946167948637596,-0.07695953475577716
15-Dec-1951,0.0025882013358321855,-0.07935748909179806,-0.07676928775596588
16-Dec-1951,0.002673350117408787,-0.07925208776003628,-0.0765787376426275
17-Dec-1951,0.002757565122524731,-0.07914553680933317,-0.07638797168680844
18-Dec-1951,0.00284082067133746,-0.07903789706716019,-0.07619707639582272
19-Dec-1951,0.0029230913646484725,-0.0789292288683269,-0.07600613750367843
20-Dec-1951,0.0030043520913572174,-0.07881959205611082,-0.0758152399647536
21-Dec-1951,0.0030845780359649516,-0.07870904598584522,-0.07562446794988026
22-Dec-1951,0.003163744685900793,-0.07859764953045817,-0.07543390484455738
23-Dec-1951,0.00324182783875992,-0.07848546108748154,-0.07524363324872162
24-Dec-1951,0.0033188036095353787,-0.07837253858708892,-0.07505373497755355
25-Dec-1951,0.003394648437627582,-0.07825893950081717,-0.07486429106318958
26-Dec-1951,0.0034693390938930866,-0.0781447208506366,-0.07467538175674351
27-Dec-1951,0.0035428526874615785,-0.07802993921813357,-0.074487086530672
28-Dec-1951,0.003615166672584226,-0.07791465075357029,-0.07429948408098606
29-Dec-1951,0.0036862588552502096,-0.0777989111846733,-0.07411265232942309
30-Dec-1951,0.003756107399826542,-0.07768277582499303,-0.07392666842516649
31-Dec-1951,0.0038246908354661623,-0.07756629958175039,-0.07374160874628423
01-Jan-1952,0.003891988062531491,-0.07744953696306975,-0.07355754890053826
02-Jan-1952,0.003957978358786461,-0.07733254208456067,-0.07337456372577421
03-Jan-1952,0.004022641385589087,-0.07721536867518917,-0.07319272728960009
04-Jan-1952,0.004085957193895434,-0.07709807008242565,-0.07301211288853023
05-Jan-1952,0.00414790623015062,-0.07698069927665604,-0.07283279304650543
06-Jan-1952,0.0042084693421314745,-0.07686330885484036,-0.07265483951270889
07-Jan-1952,0.004267627784567054,-0.07674595104344191,-0.07247832325887485
08-Jan-1952,0.004325363224746784,-0.07662867770061932,-0.07230331447587253
09-Jan-1952,0.004381657747900531,-0.07651154031771591,-0.07212988256981538
10-Jan-1952,0.0044364938625582355,-0.07639459002004875,-0.07195809615749052
11-Jan-1952,0.004489854505683145,-0.0762778775670382,-0.07178802306135505
12-Jan-1952,0.004541723047776588,-0.07616145335168634,-0.07161973030390975
13-Jan-1952,0.004592083297758234,-0.07604536739944809,-0.07145328410168986
14-Jan-1952,0.004640919507804674,-0.07592966936650798,-0.07128874985870332
15-Jan-1952,0.004688216377997826,-0.07581440853750171,-0.07112619215950389
16-Jan-1952,0.004733959060843399,-0.0756996338227112,-0.0709656747618678
17-Jan-1952,0.004778133165707248,-0.0755853937547529,-0.07080726058904566
18-Jan-1952,0.004820724763038542,-0.07547173648480252,-0.07065101172176397
19-Jan-1952,0.004861720388537134,-0.07535870977837027,-0.07049698938983313
20-Jan-1952,0.004901107047104945,-0.07524636101066835,-0.0703452539635634
21-Jan-1952,0.004938872216733679,-0.07513473716158521,-0.07019586494485153
22-Jan-1952,0.00497500385217977,-0.07502388481030542,-0.07004888095812564
23-Jan-1952,0.005009490388567888,-0.0749138501295893,-0.06990435974102141
24-Jan-1952,0.00504232074478493,-0.07480467887974884,-0.06976235813496391
25-Jan-1952,0.005073484326795216,-0.07469641640233307,-0.06962293207553785
26-Jan-1952,0.005102971030749459,-0.07458910761355676,-0.0694861365828073
27-Jan-1952,0.005130771246004458,-0.07448279699748511,-0.06935202575148065
28-Jan-1952,0.005156875857959328,-0.07437752859900319,-0.06922065274104386
29-Jan-1952,0.005181276250747884,-0.07427334601658934,-0.06909206976584147
30-Jan-1952,0.0052039643098128665,-0.07417029239490804,-0.06896632808509517
31-Jan-1952,0.005224932424287191,-0.07406841041724838,-0.06884347799296119
01-Feb-1952,0.005244173489271015,-0.07396774229781956,-0.06872356880854855
02-Feb-1952,0.0052616809079167656,-0.07386832977392704,-0.06860664886601028
03-Feb-1952,0.005277448593402769,-0.07377021409804033,-0.06849276550463755
04-Feb-1952,0.005291470970719519,-0.07367343602977393,-0.0683819650590544
