dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
01-Jan-1952,-0.0047747098064329745,-0.00288830857294025,-0.0691600382217753,-0.07682305660114852
02-Jan-1952,-0.004756016145973115,-0.002887865828625693,-0.06898341561780318,-0.07662729759240199
03-Jan-1952,-0.004737506063734789,-0.002887415215197009,-0.06880795337189394,-0.07643287465082574
04-Jan-1952,-0.004719188240373206,-0.0028869575876415785,-0.0686337217926087,-0.07623986762062349
05-Jan-1952,-0.004701071223443298,-0.002886493804188461,-0.06846079043824642,-0.07604835546587818
06-Jan-1952,-0.004683163426680994,-0.002886024726046354,-0.06828922811440383,-0.07585841626713118
07-Jan-1952,-0.004665473129326929,-0.0028855512171418085,-0.0681191028710675,-0.07567012721753623
08-Jan-1952,-0.00464800847545682,-0.00288507414385604,-0.0679504819990221,-0.07548356461833496
09-Jan-1952,-0.0046307774733418796,-0.002884594374761829,-0.06778343202582301,-0.07529880387392672
10-Jan-1952,-0.004613787994807215,-0.002884112780358882,-0.0676180187111288,-0.0751159194862949
11-Jan-1952,-0.0045970477746129996,-0.00288363023281003,-0.06745430704163806,-0.07493498504906108
12-Jan-1952,-0.004580564409829299,-0.0028831476056755414,-0.06729236122544112,-0.07475607324094596
13-Jan-1952,-0.004564345359229953,-0.0028826657736485996,-0.06713224468602387,-0.07457925581890243
14-Jan-1952,-0.0045483979426794215,-0.0028821856122892876,-0.06697402005575379,-0.0744046036107225
15-Jan-1952,-0.004532729340532506,-0.002881707997759161,-0.06681774916903341,-0.07423218650732508
16-Jan-1952,-0.004517346593038559,-0.002881233806555837,-0.0666634930550881,-0.0740620734546825
17-Jan-1952,-0.004502256599743444,-0.0028807639152466777,-0.06651131193035924,-0.07389433244534936
18-Jan-1952,-0.0044874661189077715,-0.0028802992002037145,-0.06636126519067444,-0.07372903050978592
19-Jan-1952,-0.004472981766919938,-0.002879840537337654,-0.06621341140305112,-0.0735662337073087
20-Jan-1952,-0.0044588100177265985,-0.00287938880183308,-0.06606780829733247,-0.07340600711689214
21-Jan-1952,-0.004444957202260288,-0.002878944867883001,-0.06592451275751754,-0.07324841482766083
22-Jan-1952,-0.004431429507885123,-0.0028785096084246935,-0.06578358081297117,-0.07309351992928098
