dates,Interconnected Matrix,total_10.00 clays,total
26-Sep-1951,-0.004716012587490106,-0.11636117472781088,-0.12107718731530098
27-Sep-1951,-0.004648811111781091,-0.11662469483145223,-0.12127350594323331
28-Sep-1951,-0.0045803276780339705,-0.1168837698120003,-0.12146409749003427
29-Sep-1951,-0.004510583008484793,-0.11713830731445389,-0.12164889032293869
30-Sep-1951,-0.004439598202771176,-0.11738821719335196,-0.12182781539612314
01-Oct-1951,-0.004367394731740138,-0.11763341150217475,-0.12200080623391489
02-Oct-1951,-0.004293994431024676,-0.11787380448296708,-0.12216779891399175
03-Oct-1951,-0.004219419494635628,-0.11810931255703483,-0.12232873205167046
04-Oct-1951,-0.004143692468321821,-0.1183398543166504,-0.12248354678497221
05-Oct-1951,-0.004066836242953563,-0.11856535051770553,-0.1226321867606591
06-Oct-1951,-0.003988874047674305,-0.1187857240732218,-0.12277459812089611
07-Oct-1951,-0.003909829443083614,-0.11900090004766062,-0.12291072949074423
08-Oct-1951,-0.0038297263141971417,-0.11921080565194779,-0.12304053196614494
09-Oct-1951,-0.0037485888633936606,-0.11941537023915948,-0.12316395910255314
10-Oct-1951,-0.003666441603270112,-0.11961452530080663,-0.12328096690407674
11-Oct-1951,-0.0035833093493165312,-0.11980820446364393,-0.12339151381296046
12-Oct-1951,-0.0034992172126334965,-0.11999634348697177,-0.12349556069960527
13-Oct-1951,-0.003414190592419487,-0.1201410286221899,-0.12355521921460938
14-Oct-1951,-0.003328255168517078,-0.12027094229209763,-0.12359919746061471
15-Oct-1951,-0.003241436893730102,-0.12039673275720461,-0.12363816965093472
16-Oct-1951,-0.0031537619862073984,-0.12051878994341211,-0.12367255192961951
17-Oct-1951,-0.003065256921598969,-0.1206371840941884,-0.12370244101578737
18-Oct-1951,-0.002975948425286169,-0.12075189585683843,-0.1237278442821246
19-Oct-1951,-0.0028858634643862476,-0.12086288181663007,-0.12374874528101633
20-Oct-1951,-0.002795029239838273,-0.12097009321323078,-0.12376512245306906
21-Oct-1951,-0.002703473178275194,-0.12107348127168774,-0.12377695444996294
22-Oct-1951,-0.0026112229239255813,-0.12117299870703915,-0.12378422163096474
23-Oct-1951,-0.0025183063304520855,-0.12126860013577846,-0.12378690646623054
24-Oct-1951,-0.0024247514526281244,-0.12136024217562216,-0.12378499362825028
25-Oct-1951,-0.002330586538104752,-0.12144788345699004,-0.12377846999509479
26-Oct-1951,-0.0022358400189595234,-0.12153148461000297,-0.12376732462896249
27-Oct-1951,-0.002140540503352764,-0.12161100824520645,-0.1237515487485592
28-Oct-1951,-0.002044716766968586,-0.12165815720612468,-0.12370287397309326
29-Oct-1951,-0.0019483977445701732,-0.12170236689971027,-0.12365076464428044
30-Oct-1951,-0.0018516125213432816,-0.1217426858794249,-0.12359429840076817
31-Oct-1951,-0.0017543903243605796,-0.12177959185902633,-0.1235339821833869
01-Nov-1951,-0.0016567605138482567,-0.12181331022912721,-0.12347007074297547
02-Nov-1951,-0.001558752574516966,-0.12184393967554855,-0.12340269225006552
03-Nov-1951,-0.0014603961068567917,-0.12187151610789074,-0.12333191221474753
04-Nov-1951,-0.0013617208182919612,-0.1218960448076093,-0.12325776562590125
05-Nov-1951,-0.0012627565144626449,-0.1219175165717904,-0.12318027308625304
06-Nov-1951,-0.0011635330903078753,-0.12193591581201424,-0.12309944890232212
07-Nov-1951,-0.001064080521292347,-0.12195122461024653,-0.12301530513153888
08-Nov-1951,-0.000964428854438445,-0.12194216726761321,-0.12290659612205165
09-Nov-1951,-0.0008646081995084887,-0.12193630982831122,-0.1228009180278197
10-Nov-1951,-0.0007646487199965562,-0.12192713288176416,-0.12269178160176071
11-Nov-1951,-0.0006645806242765279,-0.12191495977088841,-0.12257954039516494
12-Nov-1951,-0.000564434156564464,-0.12190000461847475,-0.12246443877503921
13-Nov-1951,-0.0004642395880428866,-0.12188240310708846,-0.12234664269513135
14-Nov-1951,-0.0003640272078152458,-0.12186223944827326,-0.1222262666560885
15-Nov-1951,-0.0002638273139629059,-0.12183956492368977,-0.12210339223765268
16-Nov-1951,-0.00016367020459970676,-0.12179262387476317,-0.12195629407936287
17-Nov-1951,-6.358616881827018e-05,-0.12175697939078685,-0.12182056555960512
18-Nov-1951,3.639452219889122e-05,-0.12171860774831647,-0.12168221322611758
19-Nov-1951,0.00013624162423570767,-0.12167770703423333,-0.12154146540999762
20-Nov-1951,0.0002359249289183177,-0.12163443292722922,-0.12139850799831091
21-Nov-1951,0.0003354142727525868,-0.12157558762082926,-0.12124017334807667
22-Nov-1951,0.00043467954597626603,-0.12152378600844195,-0.12108910646246568
23-Nov-1951,0.0005336907015669188,-0.1214695362422282,-0.12093584554066128
24-Nov-1951,0.0006324177640598832,-0.12140438964444217,-0.12077197188038229
25-Nov-1951,0.0007308308385161175,-0.12134369933645664,-0.12061286849794052
26-Nov-1951,0.0008289001192954325,-0.12127556658354899,-0.12044666646425356
27-Nov-1951,0.0009265958989630727,-0.12120678023685041,-0.12028018433788734
28-Nov-1951,0.001023888577060599,-0.12113758309365168,-0.12011369451659108
29-Nov-1951,0.0011207486688456995,-0.12106568517272759,-0.11994493650388188
30-Nov-1951,0.0012171468141027495,-0.12099117317942298,-0.11977402636532024
01-Dec-1951,0.0013130537857590626,-0.12091415037376946,-0.1196010965880104
02-Dec-1951,0.0014084404986289148,-0.12083471425091707,-0.11942627375228816
03-Dec-1951,0.0015032780179490765,-0.1207529605667308,-0.11924968254878171
04-Dec-1951,0.0015975375680354537,-0.12066898205701411,-0.11907144448897866
05-Dec-1951,0.0016911905407277627,-0.12058286914414672,-0.11889167860341895
06-Dec-1951,0.001784208503948379,-0.12049470982454294,-0.11871050132059456
07-Dec-1951,0.0018765632100463038,-0.12040458969353539,-0.11852802648348909
08-Dec-1951,0.001968226604238202,-0.12031259200509188,-0.11834436540085368
09-Dec-1951,0.002059170832891074,-0.12021879776966543,-0.11815962693677436
10-Dec-1951,0.002149368251746731,-0.12012328587432484,-0.11797391762257811
11-Dec-1951,0.0022387914341820813,-0.12002613321353099,-0.11778734177934891
12-Dec-1951,0.002327413179258037,-0.11992741482261554,-0.1176000016433575
13-Dec-1951,0.0024152065198574206,-0.11982720400875478,-0.11741199748889736
14-Dec-1951,0.0025021447305988006,-0.11972557247628643,-0.11722342774568763
15-Dec-1951,0.0025882013358321855,-0.11962259044454643,-0.11703438910871425
16-Dec-1951,0.002673350117408787,-0.11951832675738062,-0.11684497663997184
17-Dec-1951,0.002757565122524731,-0.11941284898403717,-0.11665528386151244
18-Dec-1951,0.00284082067133746,-0.11930622351157741,-0.11646540284023994
19-Dec-1951,0.0029230913646484725,-0.11919851562912143,-0.11627542426447296
20-Dec-1951,0.0030043520913572174,-0.11908978960442229,-0.11608543751306508
21-Dec-1951,0.0030845780359649516,-0.11898010875327777,-0.11589553071731282
22-Dec-1951,0.003163744685900793,-0.11886953550234507,-0.11570579081644428
23-Dec-1951,0.00324182783875992,-0.11875813144590054,-0.11551630360714062
24-Dec-1951,0.0033188036095353787,-0.11864595739704833,-0.11532715378751296
25-Dec-1951,0.003394648437627582,-0.11853307343388647,-0.11513842499625888
26-Dec-1951,0.0034693390938930866,-0.11841953894105609,-0.114950199847163
27-Dec-1951,0.0035428526874615785,-0.11830541264710859,-0.11476255995964701
28-Dec-1951,0.003615166672584226,-0.118190752658042,-0.11457558598545778
29-Dec-1951,0.0036862588552502096,-0.1180756164873682,-0.11438935763211798
30-Dec-1951,0.003756107399826542,-0.11796006108299517,-0.11420395368316863
31-Dec-1951,0.0038246908354661623,-0.11784414285122229,-0.11401945201575613
01-Jan-1952,0.003891988062531491,-0.11772791767807644,-0.11383592961554495
02-Jan-1952,0.003957978358786461,-0.11761144094823407,-0.11365346258944761
03-Jan-1952,0.004022641385589087,-0.11749476756171272,-0.11347212617612364
04-Jan-1952,0.004085957193895434,-0.11737795194852771,-0.11329199475463228
05-Jan-1952,0.00414790623015062,-0.11726104808147896,-0.11311314185132834
06-Jan-1952,0.0042084693421314745,-0.11714410948720556,-0.1129356401450741
07-Jan-1952,0.004267627784567054,-0.11702718925566251,-0.11275956147109545
08-Jan-1952,0.004325363224746784,-0.1169103400481247,-0.11258497682337791
09-Jan-1952,0.004381657747900531,-0.11679361410384896,-0.11241195635594843
10-Jan-1952,0.0044364938625582355,-0.11667706324547969,-0.11224056938292146
11-Jan-1952,0.004489854505683145,-0.11656073888330985,-0.1120708843776267
12-Jan-1952,0.004541723047776588,-0.11644469201846713,-0.11190296897069055
13-Jan-1952,0.004592083297758234,-0.11632897324512172,-0.11173688994736349
14-Jan-1952,0.004640919507804674,-0.11621363275177372,-0.11157271324396906
15-Jan-1952,0.004688216377997826,-0.11609872032169886,-0.11141050394370104
16-Jan-1952,0.004733959060843399,-0.11598428533261447,-0.11125032627177107
17-Jan-1952,0.004778133165707248,-0.11587037675561536,-0.11109224358990812
18-Jan-1952,0.004820724763038542,-0.11575704315344712,-0.11093631839040857
19-Jan-1952,0.004861720388537134,-0.11564433267815404,-0.1107826122896169
20-Jan-1952,0.004901107047104945,-0.1155322930681614,-0.11063118602105645
21-Jan-1952,0.004938872216733679,-0.11542097164482383,-0.11048209942809015
22-Jan-1952,0.00497500385217977,-0.11531041530849312,-0.11033541145631334
23-Jan-1952,0.005009490388567888,-0.11520067053413212,-0.11019118014556423
24-Jan-1952,0.00504232074478493,-0.11509178336652258,-0.11004946262173765
25-Jan-1952,0.005073484326795216,-0.1149837994150897,-0.10991031508829448
26-Jan-1952,0.005102971030749459,-0.114876763848386,-0.10977379281763654
27-Jan-1952,0.005130771246004458,-0.11477072138825509,-0.10963995014225063
28-Jan-1952,0.005156875857959328,-0.11466571630371031,-0.10950884044575097
29-Jan-1952,0.005181276250747884,-0.11456179240455393,-0.10938051615380605
30-Jan-1952,0.0052039643098128665,-0.11445899303475757,-0.1092550287249447
31-Jan-1952,0.005224932424287191,-0.11435736106563506,-0.10913242864134787
01-Feb-1952,0.005244173489271015,-0.11425693888882277,-0.10901276539955175
02-Feb-1952,0.0052616809079167656,-0.1141577684090958,-0.10889608750117905
03-Feb-1952,0.005277448593402769,-0.11405989103703394,-0.10878244244363117
04-Feb-1952,0.005291470970719519,-0.11396334768156209,-0.10867187671084257
05-Feb-1952,0.005303742978337589,-0.1138681787423784,-0.1085644357640408
06-Feb-1952,0.005314260069693029,-0.11377442410229206,-0.10846016403259903
07-Feb-1952,0.0053230182145475894,-0.11368212311948257,-0.10835910490493499
08-Feb-1952,0.005330013900171461,-0.1135913146197003,-0.10826130071952884
09-Feb-1952,0.005335244132393404,-0.1135020368884195,-0.1081667927560261
10-Feb-1952,0.00533870643648341,-0.11341432766296035,-0.10807562122647695
11-Feb-1952,0.005340398857884734,-0.11332822412459251,-0.10798782526670778
12-Feb-1952,0.005340327914629067,-0.11324376166337549,-0.10790343374874642
13-Feb-1952,0.005338507461781417,-0.11316097315379006,-0.10782246569200865
14-Feb-1952,0.005334937108170227,-0.11307989180152445,-0.10774495469335423
15-Feb-1952,0.005329616984189408,-0.11300055087210528,-0.10767093388791588
16-Feb-1952,0.005322547741759363,-0.11292298331098269,-0.10760043556922333
17-Feb-1952,0.005313730554135614,-0.1128472216279846,-0.10753349107384899
18-Feb-1952,0.005303167115557845,-0.11277329783846801,-0.10747013072291017
19-Feb-1952,0.005290859640752638,-0.11270124342639488,-0.10741038378564224
20-Feb-1952,0.005276810864272206,-0.11263108931809056,-0.10735427845381836
21-Feb-1952,0.005261024039685557,-0.11256286586196781,-0.10730184182228225
22-Feb-1952,0.005243502938619298,-0.11249660281191182,-0.10725309987329251
23-Feb-1952,0.005224251849630143,-0.11243232931307823,-0.10720807746344808
24-Feb-1952,0.0052032755769463365,-0.11237007388936933,-0.107166798312423
25-Feb-1952,0.005180579439030373,-0.11230986443214004,-0.10712928499310967
26-Feb-1952,0.005156169267018182,-0.1122517281898357,-0.10709555892281751
27-Feb-1952,0.0051300514029745965,-0.1121956917583698,-0.1070656403553952
28-Feb-1952,0.005102232698032159,-0.11214178107209981,-0.10703954837406765
29-Feb-1952,0.00507272051034144,-0.11209002139531109,-0.10701730088496965
01-Mar-1952,0.005041522702911674,-0.11204043731413209,-0.10699891461122041
02-Mar-1952,0.005008647641258298,-0.11199305272883735,-0.10698440508757905
03-Mar-1952,0.00497410419094798,-0.11194789084649244,-0.10697378665554447
04-Mar-1952,0.004937901714949841,-0.11190497417391976,-0.10696707245896991
05-Mar-1952,0.004900050070869718,-0.11186432451095836,-0.10696427444008864
06-Mar-1952,0.004860559608040995,-0.111825962944001,-0.10696540333596001
07-Mar-1952,0.004819441164431617,-0.11178990983980222,-0.1069704686753706
08-Mar-1952,0.004776706063463473,-0.11175618483953766,-0.10697947877607418
09-Mar-1952,0.004732366110624712,-0.11172480685311836,-0.10699244074249366
10-Mar-1952,0.004686433590005198,-0.11169579405374291,-0.10700936046373771
11-Mar-1952,0.0046389212606214696,-0.11166916387269481,-0.10703024261207333
12-Mar-1952,0.004589842352672302,-0.1116449329943699,-0.10705509064169759
13-Mar-1952,0.004539210563580595,-0.11162311735154362,-0.10708390678796302
14-Mar-1952,0.004487040053973633,-0.111603732120864,-0.10711669206689037
15-Mar-1952,0.004433345443452028,-0.11158679171858091,-0.10715344627512888
16-Mar-1952,0.004378141806272017,-0.1115723097965032,-0.10719416799023118
17-Mar-1952,0.0043214446668959966,-0.11156029923818195,-0.10723885457128596
18-Mar-1952,0.004263269995353153,-0.11155077215533013,-0.10728750215997698
19-Mar-1952,0.004203634202552706,-0.11154373988446362,-0.10734010568191091
20-Mar-1952,0.004142554135374244,-0.11153921298377942,-0.10739665884840517
21-Mar-1952,0.004080047071723607,-0.1115372012302556,-0.10745715415853199
22-Mar-1952,0.004016130715363898,-0.11153771361698915,-0.10752158290162525
23-Mar-1952,0.003950823190719905,-0.11154075835075604,-0.10758993516003613
24-Mar-1952,0.0038841430374556953,-0.1115463428498103,-0.1076621998123546
25-Mar-1952,0.003816109205033927,-0.11155447374190547,-0.10773836453687154
26-Mar-1952,0.0037467410470465525,-0.11156515686255669,-0.10781841581551013
27-Mar-1952,0.0036760583155351677,-0.11157839725352509,-0.10790233893798992
28-Mar-1952,0.0036040811550891246,-0.11159419916154321,-0.10799011800645408
29-Mar-1952,0.0035308300968967523,-0.11161256603726885,-0.1080817359403721
30-Mar-1952,0.0034563260526845043,-0.11163350053446815,-0.10817717448178364
31-Mar-1952,0.003380590308467856,-0.1116570045094409,-0.10827641420097305
01-Apr-1952,0.0033036445183044715,-0.11168307902066879,-0.10837943450236431
02-Apr-1952,0.0032255106978159075,-0.1117117243287072,-0.1084862136308913
03-Apr-1952,0.00314621121772671,-0.11174293989630028,-0.10859672867857358
04-Apr-1952,0.003065768797171654,-0.11177672438874006,-0.1087109555915684
05-Apr-1952,0.0029842064970283834,-0.11181307567444823,-0.10882886917741985
06-Apr-1952,0.0029015477130182204,-0.11185199082580234,-0.10895044311278412
07-Apr-1952,0.0028178161688402,-0.11189346612018411,-0.1090756499513439
08-Apr-1952,0.0027330359090735907,-0.11193749704127175,-0.10920446113219816
09-Apr-1952,0.00264723129212151,-0.11198407828055372,-0.10933684698843221
10-Apr-1952,0.0025604269829325754,-0.11203320373908501,-0.10947277675615244
11-Apr-1952,0.0024726479457175946,-0.11208486652947049,-0.10961221858375289
12-Apr-1952,0.002383919436579741,-0.11213905897807502,-0.10975513954149528
13-Apr-1952,0.002294266995967254,-0.11219577262747556,-0.1099015056315083
14-Apr-1952,0.0022037164411781445,-0.11225499823913039,-0.11005128179795225
15-Apr-1952,0.0021122938586363082,-0.11231672579629053,-0.11020443193765422
16-Apr-1952,0.0020200255962360054,-0.11238094450712677,-0.11036091891089077
17-Apr-1952,0.0019269382554591905,-0.11244764280809733,-0.11052070455263814
18-Apr-1952,0.001833058683568861,-0.11251680836752934,-0.11068374968396047
19-Apr-1952,0.0017384139655770082,-0.11258842808943902,-0.11085001412386201
20-Apr-1952,0.0016430314162960281,-0.11266248811756348,-0.11101945670126745
21-Apr-1952,0.001546938572176763,-0.11273897383962764,-0.11119203526745088
22-Apr-1952,0.00145016318317775,-0.11281786989182818,-0.11136770670865043
23-Apr-1952,0.0013527332045725309,-0.11289916016353356,-0.11154642695896103
24-Apr-1952,0.001254676788595968,-0.1129828278022159,-0.11172815101361994
25-Apr-1952,0.001156022276182435,-0.11306885521858731,-0.11191283294240488
26-Apr-1952,0.0010567981884869106,-0.11315722409196655,-0.11210042590347964
27-Apr-1952,0.0009570332185149291,-0.11324791537584736,-0.11229088215733243
28-Apr-1952,0.0008567562225383742,-0.113340909303694,-0.11248415308115563
29-Apr-1952,0.0007559962116270802,-0.11343618539493518,-0.11268018918330809
30-Apr-1952,0.0006547823429693947,-0.11353372246118175,-0.11287894011821235
01-May-1952,0.000553143911315525,-0.11363349861263916,-0.11308035470132363
02-May-1952,0.0004511103402132913,-0.1137354912647403,-0.113284380924527
03-May-1952,0.0003487111733731707,-0.11383967714496862,-0.11349096597159546
04-May-1952,0.00024597606584029976,-0.11394603229989693,-0.11370005623405663
05-May-1952,0.00014293477523842909,-0.11405453210242064,-0.11391159732718222
